transaction_id,account_id,account_type,date,merchant_name,raw_description,amount,currency,pending
9bc0167d-2f98-4864-9c23-b86dfee9f66b,chk_0001,checking,2025-11-20,AMC Theatres,AMC THEATRES #9071 RYANBURY NC,16.99,USD,False
8ec99dff-db5e-4191-a301-65c9f8284800,chk_0001,checking,2025-11-21,Acme Corp Payroll,POS DEBIT ACME CORP PAYROLL,-2100.0,USD,False
6d399d81-5988-4c36-861f-7352efb01625,cc_0001,credit_card,2025-11-22,Amazon,Amazon,96.62,USD,False
812f8a99-88db-41ed-81fc-71e6767e8cff,chk_0001,checking,2025-11-23,Marriott Hotels,POS DEBIT MARRIOTT HOTELS,590.51,USD,False
067f6f40-c46b-4119-a77a-7693ee131c34,chk_0001,checking,2025-11-24,City Medical Clinic,City Medical Clinic,57.85,USD,False
884e7984-c01a-4361-85f6-117af7f1d89e,cc_0001,credit_card,2025-11-26,Safeway,SAFEWAY #1258 RODRIGUEZFURT OK,115.85,USD,False
335dde1c-05fa-433a-a5d7-bd266b5c9620,cc_0001,credit_card,2025-11-26,Uber,Uber,11.42,USD,False
43324aae-facf-45d7-a02d-2cf43330cf8b,chk_0001,checking,2025-11-26,Chevron,CHEVRON WEB PYMT,60.97,USD,False
ce901f7b-e0d3-4389-8d18-5df6f65b1f7a,chk_0001,checking,2025-11-27,Starbucks,Starbucks,6.7,USD,False
65f23299-a828-43e3-bbb0-1fd05860c47a,cc_0001,credit_card,2025-11-28,Walgreens,WALGREENS WEB PYMT,68.89,USD,False
6640e440-ca7b-439a-8635-70ffca1f97ab,chk_0001,checking,2025-11-29,Safeway,Safeway,77.67,USD,False
d6e91985-72bd-4194-bafc-b34ed927264b,cc_0001,credit_card,2025-12-01,Steam Games,POS DEBIT STEAM GAMES,44.3,USD,False
92d13dc6-e217-4357-9f14-2b6eee04274a,chk_0001,checking,2025-12-01,Parkview Apartments Management,Parkview Apartments Management,1450.0,USD,False
b04f9582-12e6-40bb-bfac-e8aa342b7dc5,chk_0001,checking,2025-12-02,Transfer to Savings,ONLINE TRANSFER TO SAVINGS xxxx0001,300.0,USD,False
cb1ddf25-b4b0-45f9-9d97-67bde5e77757,sav_0001,savings,2025-12-02,Transfer from Checking,ONLINE TRANSFER FROM CHECKING xxxx0001,-300.0,USD,False
5c864f14-3f9d-49b4-81c9-5f338c54d209,cc_0001,credit_card,2025-12-03,Netflix,NETFLIX #6635 EAST LYDIAMOUTH MO,15.99,USD,False
79308992-cd3d-45ba-b72a-aaeaab36d3ff,cc_0001,credit_card,2025-12-04,Starbucks,STARBUCKS WEB PYMT,4.63,USD,False
47c7935e-674a-4390-82e2-ecb6aad793ad,cc_0001,credit_card,2025-12-05,Spotify,SPOTIFY #6820 MEAGANHAVEN PA,10.99,USD,False
6df3e9a7-9d7d-4be5-9990-475282ba4f0e,chk_0001,checking,2025-12-05,Acme Corp Payroll,POS DEBIT ACME CORP PAYROLL,-2100.0,USD,False
e5353cbb-e336-4a16-8220-f1703ff11b36,cc_0001,credit_card,2025-12-06,AMC Theatres,AMC THEATRES WEB PYMT,49.65,USD,False
35f5f0aa-63d9-4289-873e-25204db497e0,cc_0001,credit_card,2025-12-07,Planet Fitness,SQ *PLANET FITNESS,39.99,USD,False
554a16ca-1d25-408b-a279-b71357a0032f,cc_0001,credit_card,2025-12-07,Nike,POS DEBIT NIKE,218.9,USD,False
a71ee0ba-9680-452d-b593-794ce6d7df7a,cc_0001,credit_card,2025-12-09,Chipotle,CHIPOTLE #3131 EAST KRISTIN FM,16.94,USD,False
950d565f-7c82-40ce-a4ac-cb11294f5fc0,cc_0001,credit_card,2025-12-10,Olive Garden,OLIVE GARDEN #4705 JULIEMOUTH AS,56.8,USD,False
ce81a667-5fc7-4525-aabe-de4a9875f326,cc_0001,credit_card,2025-12-11,Steam Games,SQ *STEAM GAMES,43.26,USD,False
54230393-0623-40be-8502-49e049e540a8,cc_0001,credit_card,2025-12-11,Lyft,SQ *LYFT,10.8,USD,False
2a81a7b9-c133-4d85-ab49-e8711be06b9d,cc_0001,credit_card,2025-12-12,Chevron,POS DEBIT CHEVRON,43.56,USD,False
2b555a96-326c-4551-9f6d-f7da0802b3b1,chk_0001,checking,2025-12-12,Verizon Wireless,VERIZON WIRELESS #2827 SARAMOUTH LA,86.51,USD,False
d271c209-afa5-4a9d-8cbd-7c6aa53596d9,cc_0001,credit_card,2025-12-13,Safeway,POS DEBIT SAFEWAY,102.05,USD,False
48bdec2b-a097-4dbc-976a-6570f86ae4cd,chk_0001,checking,2025-12-14,Comcast Xfinity,COMCAST XFINITY WEB PYMT,69.06,USD,False
6a82264a-64e4-4fcb-9c2a-61e2523e46b2,cc_0001,credit_card,2025-12-16,Peet's Coffee,PEETS COFFEE #6751 PORT ERICA TX,7.51,USD,False
031e5019-4d8f-4973-bdc8-1e30874b87be,cc_0001,credit_card,2025-12-16,Starbucks,SQ *STARBUCKS,6.83,USD,False
56541d9a-b277-4de8-9b61-b87708e66ef4,cc_0001,credit_card,2025-12-16,Delta Air Lines,SQ *DELTA AIR LINES,432.15,USD,False
0ddeaa2f-713c-4a5e-a6fa-dd59964c7ee7,chk_0001,checking,2025-12-16,Chevron,CHEVRON #5742 LAKE MADISONPORT SD,67.81,USD,False
1c7bcddf-f391-49ef-bea6-2101a3068b8b,cc_0001,credit_card,2025-12-18,Amazon,AMAZON WEB PYMT,196.09,USD,False
14414215-35a2-446e-a05c-bf8c5d1f50d7,cc_0001,credit_card,2025-12-18,City Medical Clinic,POS DEBIT CITY MEDICAL CLINIC,85.05,USD,False
1c0c963f-05d9-4d77-a420-e07e5aa82668,chk_0001,checking,2025-12-18,State Farm Insurance,SQ *STATE FARM INSURANCE,120.0,USD,False
d9210430-4f4f-477f-84a7-e4c5e37d5b70,cc_0001,credit_card,2025-12-19,Airbnb,Airbnb,610.18,USD,False
4c5d2ff0-1626-4b2f-80a9-c373ba96c620,cc_0001,credit_card,2025-12-19,Uber,POS DEBIT UBER,28.38,USD,False
f70b54a8-4b74-4ca1-b29d-b42434035887,chk_0001,checking,2025-12-19,Acme Corp Payroll,POS DEBIT ACME CORP PAYROLL,-2100.0,USD,False
a1c21972-4354-4347-893c-52e6a6abc0a2,cc_0001,credit_card,2025-12-21,Olive Garden,OLIVE GARDEN WEB PYMT,35.48,USD,False
628f0bfd-f55e-4523-8acd-5c785e08e942,cc_0001,credit_card,2025-12-23,Kroger,POS DEBIT KROGER,110.91,USD,False
d6a7b3cf-1409-4fa7-8ae4-6c96ae915f81,cc_0001,credit_card,2025-12-25,Local Coffee Co,LOCAL COFFEE CO #2443 SOUTH DIANA MP,6.3,USD,False
6166a9ac-1042-4805-b914-c4d67087c34d,chk_0001,checking,2025-12-26,Kroger,KROGER #8033 NEW DEREK NH,27.16,USD,False
8ba895dd-7b2b-40d9-999b-b92466f01ea6,cc_0001,credit_card,2025-12-27,Local Bowling Alley,POS DEBIT LOCAL BOWLING ALLEY,42.01,USD,False
bb4b019b-5e0d-40a0-bd3e-790dcb158ca7,cc_0001,credit_card,2025-12-28,ExxonMobil,EXXONMOBIL #2180 WENDYVILLE CT,52.35,USD,False
a72c14af-69e0-48e0-a5df-8f91c99a8ee5,chk_0001,checking,2026-01-01,Parkview Apartments Management,Parkview Apartments Management,1450.0,USD,False
18455fe3-f41c-48a2-9f3c-a3816ad3a46c,chk_0001,checking,2026-01-02,Acme Corp Payroll,SQ *ACME CORP PAYROLL,-2100.0,USD,False
ad0796c6-eec3-476f-8efc-abea02b3e51d,chk_0001,checking,2026-01-02,Transfer to Savings,ONLINE TRANSFER TO SAVINGS xxxx0001,300.0,USD,False
6125ff67-b482-4368-b8e8-ddef874cffb0,sav_0001,savings,2026-01-02,Transfer from Checking,ONLINE TRANSFER FROM CHECKING xxxx0001,-300.0,USD,False
432c3ed0-6d9a-4466-8de5-57eb01fe7da4,cc_0001,credit_card,2026-01-03,Netflix,NETFLIX WEB PYMT,15.99,USD,False
879a3833-894c-4e27-b06e-f020dc55d60d,chk_0001,checking,2026-01-03,Panera Bread,PANERA BREAD #6752 CORYSTAD ND,39.03,USD,False
f86fa8df-8b68-4b28-8d3f-136938b0e03b,cc_0001,credit_card,2026-01-04,Starbucks,SQ *STARBUCKS,4.51,USD,False
0db4a1d0-de25-4a8c-aef5-9e8c78f22b33,cc_0001,credit_card,2026-01-04,Best Buy,POS DEBIT BEST BUY,45.95,USD,False
b0c7b69e-9375-4da4-8ff0-f1e9d1e8de5c,cc_0001,credit_card,2026-01-05,Spotify,SQ *SPOTIFY,10.99,USD,False
2e2e0762-eca3-4b66-91a7-e270d6c5dd08,cc_0001,credit_card,2026-01-05,McDonald's,McDonald's,35.09,USD,False
08484105-34c5-4610-9ef9-1e8a3dec8e74,cc_0001,credit_card,2026-01-05,City Metro Transit,SQ *CITY METRO TRANSIT,17.17,USD,False
60e61530-9a07-4972-ad83-f6407ec39438,cc_0001,credit_card,2026-01-05,McDonald's,POS DEBIT MCDONALDS,62.42,USD,False
ac7c222d-3e42-4410-90fe-1b9da7858173,cc_0001,credit_card,2026-01-06,Amazon,SQ *AMAZON,118.43,USD,False
f3e780c0-e77a-4d22-8ce3-9cf44df255c3,cc_0001,credit_card,2026-01-06,Airbnb,AIRBNB WEB PYMT,439.92,USD,False
4657d13b-0c83-4f0e-ac57-a2b827e91099,chk_0001,checking,2026-01-06,Best Buy,Best Buy,30.73,USD,False
35521861-7187-43b6-8499-b5946461c3b5,cc_0001,credit_card,2026-01-07,Planet Fitness,SQ *PLANET FITNESS,39.99,USD,False
8e7468e6-ac26-4f2f-bd65-0edb76729358,cc_0001,credit_card,2026-01-08,Safeway,POS DEBIT SAFEWAY,83.34,USD,False
78ba3c9c-3acd-4de1-8335-d7ddcd9771ab,chk_0001,checking,2026-01-08,Panera Bread,PANERA BREAD #7421 LAKE ROBERT DE,47.17,USD,False
f40d2ce5-1b4f-43c5-abc6-b90aea6aa81b,cc_0001,credit_card,2026-01-09,Airbnb,AIRBNB #7347 LAURENVILLE TN,607.35,USD,False
e3ecfb79-b977-47e9-aacf-9bf87212d1af,cc_0001,credit_card,2026-01-09,Amazon,Amazon,176.79,USD,False
39f8e6fb-7ab6-4d85-aaff-21e199269bda,chk_0001,checking,2026-01-09,City Medical Clinic,City Medical Clinic,73.2,USD,False
59548b65-07ed-4535-9eda-62546093da7f,cc_0001,credit_card,2026-01-12,Chevron,Chevron,54.2,USD,False
0f5449c7-053a-4801-aca5-0b15fa9c31b2,chk_0001,checking,2026-01-12,Verizon Wireless,SQ *VERIZON WIRELESS,83.76,USD,False
3eb15860-1c4d-4dc3-ba84-c4be8fa15db7,chk_0001,checking,2026-01-14,Comcast Xfinity,COMCAST XFINITY WEB PYMT,71.86,USD,False
11aaf26b-b88a-4141-9db2-8fdec645f3e5,chk_0001,checking,2026-01-14,Starbucks,Starbucks,4.39,USD,False
83abdb32-a806-4b93-b0ab-3b6ee8af987a,cc_0001,credit_card,2026-01-15,Uber,POS DEBIT UBER,33.68,USD,False
494ef212-a023-47c4-a1fb-c4fcfd52915c,chk_0001,checking,2026-01-16,Acme Corp Payroll,Acme Corp Payroll,-2100.0,USD,False
54e23ae3-87dc-43f6-98ea-db1b5739cce5,cc_0001,credit_card,2026-01-17,Olive Garden,OLIVE GARDEN #3093 SOUTH SHANESTAD NY,41.62,USD,False
31b90dbf-e4f2-41f8-9f59-fb86cc104723,cc_0001,credit_card,2026-01-18,Delta Air Lines,DELTA AIR LINES #1298 SOUTH WILLIAMTON VA,634.52,USD,False
22da23c2-f57e-4812-a8c4-736e06f1f8f1,chk_0001,checking,2026-01-18,State Farm Insurance,POS DEBIT STATE FARM INSURANCE,120.0,USD,False
03dc0194-a4ae-4d19-8370-cdccfd35f7d7,cc_0001,credit_card,2026-01-24,City Metro Transit,SQ *CITY METRO TRANSIT,29.16,USD,False
6630a23b-695c-4976-8e53-1bdcbf6996b1,chk_0001,checking,2026-01-24,Delta Air Lines,DELTA AIR LINES WEB PYMT,646.45,USD,False
ba423713-35a5-473d-9c99-8d29e37e5e92,chk_0001,checking,2026-01-24,AMC Theatres,AMC THEATRES WEB PYMT,18.11,USD,False
94532399-ca8c-48af-bb8f-10347782c2ac,chk_0001,checking,2026-01-24,Peet's Coffee,POS DEBIT PEETS COFFEE,4.46,USD,False
35a4c463-ccf1-442b-82d4-6894c4c01773,cc_0001,credit_card,2026-01-25,CVS Pharmacy,SQ *CVS PHARMACY,58.14,USD,False
7312f48e-6d8d-45aa-a432-ece9d1a0100f,chk_0001,checking,2026-01-25,Delta Air Lines,DELTA AIR LINES #8361 MORGANMOUTH MO,363.8,USD,False
a1dacbbe-37ba-4eef-9c8e-2d573613c9b1,cc_0001,credit_card,2026-01-26,Lyft,SQ *LYFT,21.58,USD,False
29576a2e-a281-491f-a460-19915f36c45d,cc_0001,credit_card,2026-01-26,Peet's Coffee,PEETS COFFEE #2680 SOUTH SHANNON IN,4.26,USD,False
a70fc8a2-abb3-4f25-84a2-78c560d8d61a,chk_0001,checking,2026-01-26,CVS Pharmacy,POS DEBIT CVS PHARMACY,53.62,USD,False
d907a85d-f4c2-4673-86ae-144c957a3156,cc_0001,credit_card,2026-01-28,Safeway,SQ *SAFEWAY,130.5,USD,False
ce0b8981-0ad2-4370-931f-535d827603f2,chk_0001,checking,2026-01-28,Safeway,SAFEWAY #3392 JONESLAND CO,132.04,USD,False
93976141-dd6b-4cc7-bd7b-5915e0b7cbe8,cc_0001,credit_card,2026-01-30,Kroger,Kroger,82.73,USD,False
26d2c5c9-258d-48c8-a1a7-1209bc50f74d,chk_0001,checking,2026-01-30,Acme Corp Payroll,ACME CORP PAYROLL #8454 STEVENMOUTH TX,-2100.0,USD,False
4945f6b3-9b0a-432b-bbd2-b23892c275b7,chk_0001,checking,2026-02-01,Parkview Apartments Management,SQ *PARKVIEW APARTMENTS MANAGEMENT,1450.0,USD,False
1a96b3a4-e4dc-4b61-9793-ca1766e54abd,chk_0001,checking,2026-02-02,Transfer to Savings,ONLINE TRANSFER TO SAVINGS xxxx0001,300.0,USD,False
93c18bb4-e02f-490b-97d6-e08dd9a7681b,sav_0001,savings,2026-02-02,Transfer from Checking,ONLINE TRANSFER FROM CHECKING xxxx0001,-300.0,USD,False
2c6755a1-181b-4d68-8f12-655822a8e51c,cc_0001,credit_card,2026-02-03,Netflix,Netflix,15.99,USD,False
dc48d51c-1e24-47df-ae34-6b6d991257fd,cc_0001,credit_card,2026-02-03,Chevron,Chevron,55.56,USD,False
c7491d02-89a4-4ecb-988b-fae2743c46c7,cc_0001,credit_card,2026-02-04,Panera Bread,PANERA BREAD WEB PYMT,63.66,USD,False
70fdf8ac-3dde-4662-b4c0-20441941f1f6,cc_0001,credit_card,2026-02-05,Spotify,Spotify,10.99,USD,False
d9acd7f1-0329-4629-9b0b-1fc53d4aeef3,cc_0001,credit_card,2026-02-07,Planet Fitness,PLANET FITNESS WEB PYMT,39.99,USD,False
01a10266-865c-4371-9ce6-9eeafa945e23,cc_0001,credit_card,2026-02-07,Whole Foods Market,SQ *WHOLE FOODS MARKET,27.19,USD,False
dd2476be-f48b-49bc-ba02-c9ff130a2695,cc_0001,credit_card,2026-02-08,Marriott Hotels,MARRIOTT HOTELS #2996 ELIZABETHCHESTER MI,233.39,USD,False
0529d725-354b-468f-8f41-8905cc66c9d8,cc_0001,credit_card,2026-02-08,Peet's Coffee,SQ *PEETS COFFEE,6.15,USD,False
d494e57b-6ec5-400f-ac34-facc3facc9a6,cc_0001,credit_card,2026-02-09,City Medical Clinic,CITY MEDICAL CLINIC WEB PYMT,71.29,USD,False
43165e0b-1589-4862-b04e-6543c99a9e5b,cc_0001,credit_card,2026-02-11,Trader Joe's,TRADER JOES #9444 LAKE CYNTHIA AK,126.87,USD,False
03b9322f-b95e-4715-a194-1e04ce952361,chk_0001,checking,2026-02-12,Verizon Wireless,VERIZON WIRELESS #9201 MOOREPORT IL,82.02,USD,False
9edd3226-c6ad-4671-977c-d7ff91a64a00,chk_0001,checking,2026-02-12,City Metro Transit,CITY METRO TRANSIT #4950 NEW SARAHVIEW AK,8.44,USD,False
8f5798ca-0197-40c5-8d93-ace2bbb66c35,chk_0001,checking,2026-02-13,Acme Corp Payroll,ACME CORP PAYROLL #7930 NEW THOMAS MH,-2100.0,USD,False
511a7403-e46a-4de4-82eb-34817b6263d2,chk_0001,checking,2026-02-13,Marriott Hotels,SQ *MARRIOTT HOTELS,339.99,USD,False
bfd93202-f0a5-4a80-bf9e-e92b2a690a6f,cc_0001,credit_card,2026-02-14,Target,POS DEBIT TARGET,185.23,USD,False
75e6b034-6cf0-4c80-a963-9bad6a1fa219,chk_0001,checking,2026-02-14,Comcast Xfinity,POS DEBIT COMCAST XFINITY,70.85,USD,False
536d7d6c-3e8b-44a9-9c23-1fcc0c4e6942,cc_0001,credit_card,2026-02-15,Panera Bread,Panera Bread,50.96,USD,False
fc0ad4de-03a5-46fc-afbb-66ee53e69120,chk_0001,checking,2026-02-16,Airbnb,Airbnb,165.25,USD,False
dd944de6-7a01-407e-acd7-542105f0142e,chk_0001,checking,2026-02-16,Starbucks,Starbucks,7.58,USD,False
7fabedde-a7e6-43e4-817f-22fe913457de,chk_0001,checking,2026-02-18,State Farm Insurance,State Farm Insurance,120.0,USD,False
67c67ed7-7544-4667-aa61-02492708212d,cc_0001,credit_card,2026-02-19,City Medical Clinic,POS DEBIT CITY MEDICAL CLINIC,90.35,USD,False
6de8c0a8-338b-4852-ad40-a5442c4949da,cc_0001,credit_card,2026-02-21,Local Coffee Co,LOCAL COFFEE CO #5843 WEST SCOTTCHESTER NM,5.47,USD,False
744b3d73-1e26-48b5-aafa-4ee8afd10bf6,cc_0001,credit_card,2026-02-22,Walgreens,POS DEBIT WALGREENS,50.6,USD,False
a4c2f911-eab6-40b0-b652-daad99f98c74,chk_0001,checking,2026-02-23,Safeway,POS DEBIT SAFEWAY,56.42,USD,False
b0716b97-8cc1-4164-ae8c-9d5518eb1a18,chk_0001,checking,2026-02-23,Marriott Hotels,Marriott Hotels,750.86,USD,False
f2a3863e-a941-4d0f-8d36-81c2229c3bd6,chk_0001,checking,2026-02-24,Nike,Nike,71.28,USD,False
4650abce-17b2-48c0-a064-dfacaca826aa,cc_0001,credit_card,2026-02-25,CVS Pharmacy,CVS PHARMACY #6933 SOUTH TRACEY AR,28.25,USD,False
3b9393e7-337c-47aa-811e-fe93bf344f4a,cc_0001,credit_card,2026-02-25,Chipotle,POS DEBIT CHIPOTLE,50.99,USD,False
0c47e098-b1d9-42d1-91f6-3fb4c851d829,chk_0001,checking,2026-02-27,Acme Corp Payroll,ACME CORP PAYROLL WEB PYMT,-2100.0,USD,False
813a2cf4-4eef-49d3-82fa-cf0f30120393,chk_0001,checking,2026-02-27,Trader Joe's,TRADER JOES #8273 EAST KEVINBOROUGH WI,103.09,USD,False
5b7abec3-47fb-4957-8275-8eeec15d0330,chk_0001,checking,2026-03-01,Parkview Apartments Management,PARKVIEW APARTMENTS MANAGEMENT WEB PYMT,1450.0,USD,False
72d74119-f631-4382-9a2a-6cf6ba49675c,chk_0001,checking,2026-03-01,Steam Games,SQ *STEAM GAMES,35.65,USD,False
463908e8-8b41-47a7-8221-a83727bb3a53,cc_0001,credit_card,2026-03-02,Panera Bread,PANERA BREAD #5566 PORT JONATHAN MD,19.3,USD,False
25b2612f-7fdb-46d5-8bc6-74e972f91001,chk_0001,checking,2026-03-02,Transfer to Savings,ONLINE TRANSFER TO SAVINGS xxxx0001,300.0,USD,False
d6834c3e-2559-4339-9b4d-a1a811f03bae,sav_0001,savings,2026-03-02,Transfer from Checking,ONLINE TRANSFER FROM CHECKING xxxx0001,-300.0,USD,False
61bf6f42-3614-4e48-b720-85d33a4bffe7,cc_0001,credit_card,2026-03-03,Netflix,NETFLIX WEB PYMT,15.99,USD,False
fdfd5450-cb2f-4933-9538-7de6a5d09638,cc_0001,credit_card,2026-03-04,McDonald's,POS DEBIT MCDONALDS,57.2,USD,False
27867945-8d9c-4152-844c-13eb066a273d,cc_0001,credit_card,2026-03-05,Spotify,SPOTIFY WEB PYMT,10.99,USD,False
832dbfd3-626e-4c9e-a92b-afa1b98e2dd9,cc_0001,credit_card,2026-03-07,Planet Fitness,PLANET FITNESS #8019 LEEVILLE TN,39.99,USD,False
17490c38-3d41-4d25-84a8-63d48b052c5c,chk_0001,checking,2026-03-07,Shell,SQ *SHELL,69.41,USD,False
4874751e-47a8-425f-8120-2f4d2639b445,cc_0001,credit_card,2026-03-09,Best Buy,BEST BUY #5914 SOUTH SAMANTHAMOUTH OK,160.46,USD,False
5f9a5116-95eb-4ce7-b328-8214c43708d5,chk_0001,checking,2026-03-09,City Metro Transit,CITY METRO TRANSIT #9047 SOUTH AMANDA IN,20.05,USD,False
efb12abc-6dc5-4a35-98d6-bcdef4b3ecc9,chk_0001,checking,2026-03-09,Local Coffee Co,SQ *LOCAL COFFEE CO,7.55,USD,False
d251eeea-f155-4730-b4ae-d8b24ed8bcf6,chk_0001,checking,2026-03-12,Verizon Wireless,VERIZON WIRELESS WEB PYMT,86.57,USD,False
8f8f3f02-6029-4e7d-b59c-19f8bc8e104f,chk_0001,checking,2026-03-12,Airbnb,AIRBNB WEB PYMT,426.68,USD,False
c3b74f50-b33c-47c5-b6ce-5840064afb48,chk_0001,checking,2026-03-13,Acme Corp Payroll,SQ *ACME CORP PAYROLL,-2100.0,USD,False
7025aeb4-a928-4351-ae83-3ad86e65ff5f,chk_0001,checking,2026-03-13,Local Bowling Alley,Local Bowling Alley,13.69,USD,False
c17d4ebf-be1c-4cd7-8ee3-c21397656174,chk_0001,checking,2026-03-14,Comcast Xfinity,COMCAST XFINITY WEB PYMT,69.75,USD,False
ff85a7a2-e1fd-407b-bc96-0b780b618ba1,chk_0001,checking,2026-03-14,Chipotle,POS DEBIT CHIPOTLE,28.39,USD,False
e0f45750-46b5-4106-ab80-1694cdfec248,cc_0001,credit_card,2026-03-18,City Metro Transit,SQ *CITY METRO TRANSIT,22.4,USD,False
9c4ee76a-63e9-4ba5-b065-f5831ddecf50,cc_0001,credit_card,2026-03-18,Amazon,Amazon,184.17,USD,False
0f669f80-df97-41c8-814d-07bcf78aaa47,chk_0001,checking,2026-03-18,State Farm Insurance,POS DEBIT STATE FARM INSURANCE,120.0,USD,False
1252d3a1-3904-48ef-8ee1-ff644558044e,chk_0001,checking,2026-03-18,Uber,SQ *UBER,12.37,USD,False
2ffa4e50-15ad-4cef-904d-50c02bea10e5,cc_0001,credit_card,2026-03-21,Uber,UBER WEB PYMT,14.77,USD,False
422e3eb6-7575-40e1-9bd4-0f723d74ddf2,chk_0001,checking,2026-03-22,Marriott Hotels,MARRIOTT HOTELS WEB PYMT,246.25,USD,False
7fc69d28-3a01-42e7-b309-2d48a105611e,chk_0001,checking,2026-03-23,Peet's Coffee,Peet's Coffee,6.51,USD,False
a63ae40f-bd97-4e15-9deb-f7338b8fead0,cc_0001,credit_card,2026-03-25,Local Bowling Alley,LOCAL BOWLING ALLEY WEB PYMT,41.95,USD,False
46db03a1-320e-45a2-a468-007bd5127636,cc_0001,credit_card,2026-03-25,Amazon,AMAZON #8366 WILLIAMPORT NH,80.42,USD,False
584e6524-3468-47e3-b3a8-7c07750a3553,chk_0001,checking,2026-03-25,Starbucks,STARBUCKS WEB PYMT,4.25,USD,False
9c8c1177-4952-4822-a9e7-3c72df90d4c9,chk_0001,checking,2026-03-25,Peet's Coffee,SQ *PEETS COFFEE,8.67,USD,False
dfc851c4-3f97-452e-a0a0-2f651eed8dad,cc_0001,credit_card,2026-03-26,Peet's Coffee,PEETS COFFEE #7532 LAURASHIRE AR,8.31,USD,False
9c17133d-8166-4f2d-8bca-8856bd155793,cc_0001,credit_card,2026-03-27,Chipotle,POS DEBIT CHIPOTLE,20.38,USD,False
b2586d51-0790-4c39-bb50-9bc3cba2f56c,cc_0001,credit_card,2026-03-27,Marriott Hotels,Marriott Hotels,524.07,USD,False
3d4060c5-0114-4b41-8dfc-2996d50fcf69,chk_0001,checking,2026-03-27,Acme Corp Payroll,ACME CORP PAYROLL #4566 JEFFREYBOROUGH FL,-2100.0,USD,False
48173e96-0296-4b38-a056-b6b6bddbc746,chk_0001,checking,2026-03-29,Lyft,POS DEBIT LYFT,14.61,USD,False
91747e85-462e-4ea5-a21c-324ea5cdf8a8,chk_0001,checking,2026-04-01,Parkview Apartments Management,PARKVIEW APARTMENTS MANAGEMENT WEB PYMT,1450.0,USD,False
80c4de8d-32bb-478e-bbd0-eb6c9cb019f4,cc_0001,credit_card,2026-04-02,Nike,NIKE WEB PYMT,90.02,USD,False
0248b0b1-f394-412d-988c-1a49f059cb73,cc_0001,credit_card,2026-04-02,Marriott Hotels,MARRIOTT HOTELS WEB PYMT,205.15,USD,False
5ba50373-1221-40df-b547-91580e4af617,chk_0001,checking,2026-04-02,Transfer to Savings,ONLINE TRANSFER TO SAVINGS xxxx0001,300.0,USD,False
1c4ddc3b-f73e-4f00-bc0c-aa1789d6aaed,sav_0001,savings,2026-04-02,Transfer from Checking,ONLINE TRANSFER FROM CHECKING xxxx0001,-300.0,USD,False
7d85c756-4126-49d3-b065-fbf8457f9ed6,cc_0001,credit_card,2026-04-03,Netflix,POS DEBIT NETFLIX,15.99,USD,False
09b3c535-9f8b-4431-be7b-cc36bc0f06c1,chk_0001,checking,2026-04-03,Walgreens,POS DEBIT WALGREENS,71.35,USD,False
9114eb46-f246-453a-b62c-b9ea3e325f38,cc_0001,credit_card,2026-04-04,CVS Pharmacy,CVS Pharmacy,37.59,USD,False
6fe96b79-9814-4fff-a181-cfe7310f9e0b,cc_0001,credit_card,2026-04-05,Spotify,SQ *SPOTIFY,10.99,USD,False
c8b75245-1bc0-4089-b59c-768074194b44,cc_0001,credit_card,2026-04-06,McDonald's,MCDONALDS #6990 NORTH JOHN NV,63.68,USD,False
f14071f3-7554-482f-902e-5f1220f571cd,cc_0001,credit_card,2026-04-06,Starbucks,Starbucks,7.01,USD,False
f37e492b-2ca2-4b86-82ee-d70ec62631eb,cc_0001,credit_card,2026-04-07,Planet Fitness,PLANET FITNESS WEB PYMT,39.99,USD,False
1874a62d-0c20-446d-8e08-4ba487a38e62,cc_0001,credit_card,2026-04-08,Nike,NIKE WEB PYMT,121.46,USD,False
7f65d4e4-af71-4961-a733-71d9da9f3992,cc_0001,credit_card,2026-04-09,Target,TARGET #6511 ERIKATON WY,95.56,USD,False
76d96348-da54-4ee5-8239-4adb6f4f78b1,chk_0001,checking,2026-04-10,Acme Corp Payroll,Acme Corp Payroll,-2100.0,USD,False
8e0b2017-2d21-4985-a6f1-71e052844f26,cc_0001,credit_card,2026-04-11,Airbnb,POS DEBIT AIRBNB,517.38,USD,False
de9610f8-084c-420b-8932-b991d28884f0,chk_0001,checking,2026-04-12,Verizon Wireless,VERIZON WIRELESS #9317 BRIANSHIRE NJ,87.22,USD,False
2e5f2380-c80a-4a75-a1ba-477cf69ad5e5,chk_0001,checking,2026-04-14,Comcast Xfinity,SQ *COMCAST XFINITY,68.48,USD,False
a9549f35-a9be-4d95-9ad0-ea69b088b016,chk_0001,checking,2026-04-15,Shell,SQ *SHELL,52.9,USD,False
d8dfcf26-3831-4aa1-b35d-dca0098fe707,cc_0001,credit_card,2026-04-16,ExxonMobil,EXXONMOBIL WEB PYMT,32.05,USD,False
8e583ad2-e8e8-4d91-bcb4-2f5283b8e583,chk_0001,checking,2026-04-16,Local Diner,Local Diner,42.94,USD,False
3542ae20-ca00-4b55-850b-84e21e028a07,cc_0001,credit_card,2026-04-17,Nike,POS DEBIT NIKE,46.04,USD,False
749d8b48-1b23-4066-acf8-aaf9676f5193,chk_0001,checking,2026-04-18,State Farm Insurance,POS DEBIT STATE FARM INSURANCE,120.0,USD,False
